,Position X Reference Frame,Position Y Reference Frame,Position Z Reference Frame,ID,Intensity Median
418,108.961,2.0217400000000003,12.3597,419,801.08
419,96.9366,-12.7197,15.0243,420,477.05199999999996
420,87.0581,-22.8041,17.1101,421,156.52
421,123.976,-6.18675,11.5106,422,434.004
422,128.261,-8.53502,11.7423,423,367.02
423,38.553000000000004,12.8722,17.3739,424,566.052
424,99.1627,20.7459,10.4886,425,441.10400000000004
425,55.6258,-10.1604,17.6892,426,1105.44
426,74.3392,-4.23104,15.2068,427,967.035
427,68.4933,-9.11989,16.4931,428,762.1
428,90.4503,1.04498,13.4356,429,1356.55
429,103.889,6.5804,11.4522,430,835.0160000000001
430,50.365,-26.0927,19.6161,431,397.44
431,82.7668,-11.4803,15.5067,432,445.0
432,90.05799999999999,-8.45453,14.2601,433,346.472
433,99.884,-6.77987,13.2603,434,550.014
434,71.8646,-24.1101,17.7623,435,320.97900000000004
435,79.4238,-22.3592,17.0213,436,248.512
436,113.199,-3.8746,11.402999999999999,437,651.024
437,70.0644,-29.304000000000002,17.9015,438,126.52
438,101.12200000000001,-12.7853,13.6924,439,607.008
439,94.2229,-20.9701,15.4538,440,139.99200000000002
440,116.945,-7.881530000000001,11.9392,441,443.528
441,90.8401,-24.1665,15.9553,442,81.02
442,121.439,-12.1105,11.5639,443,423.028
443,100.294,-24.6675,14.6527,444,210.488
444,123.501,-19.4559,11.8202,445,338.1
445,132.328,-14.2859,11.3184,446,325.001
446,74.0167,21.8142,11.96,447,844.9960000000001
447,47.4797,3.9793800000000004,15.8777,448,994.038
448,62.0166,9.0814,14.6998,449,1152.02
449,74.1794,14.4626,12.4744,450,864.972
450,87.7756,21.7225,10.9728,451,803.76
451,59.5641,3.3048599999999997,15.4074,452,1309.12
452,56.8663,-5.17082,15.8575,453,863.04
453,89.5717,6.8503,11.5572,454,1129.96
454,98.4924,0.248809,11.589,455,609.99
455,101.743,0.112286,11.3197,456,679.512
456,109.551,-11.6344,11.9091,457,494.01599999999996
457,30.9905,7.609319999999999,16.6071,458,454.48800000000006
458,39.9107,-3.4992300000000003,16.5943,459,658.008
459,78.4692,14.9036,10.9872,460,863.04
460,49.5326,-4.52146,16.1116,461,1030.08
